photo_id,filename,capture_date,file_type,file_size_mb,camera_model,lens_model,focal_length,aperture,shutter_speed,iso,location,time_of_day,folder_path,collections,keywords,color_label,star_rating,flag_status,has_edits,edit_count,last_modified_date,shoot_id,genre
photo_000108,IMG_0108.CR3,2022-01-11 03:26:49,CR3,19.45,Canon EOS R6,24-70mm f/2.8,35,11.0,0.016666666666666666,100,,night,/2022/2022-01-11/,[],[],yellow,3,unflagged,False,0,2022-01-11 03:26:49.000000,1,landscape
photo_000109,IMG_0109.CR3,2022-01-11 02:04:21,CR3,30.47,Canon EOS R6,24-70mm f/2.8,35,11.0,0.008,200,,night,/2022/2022-01-11/,[],[],,0,unflagged,False,0,2022-01-11 02:04:21.000000,1,landscape
photo_000110,IMG_0110.CR3,2022-01-11 01:21:05,CR3,35.2,Canon EOS R6,24-70mm f/2.8,14,11.0,0.016666666666666666,200,,night,/2022/2022-01-11/,[],"[""mountain""]",yellow,0,unflagged,False,0,2022-01-11 01:21:05.000000,1,landscape
photo_000111,IMG_0111.CR3,2022-01-11 03:08:38,CR3,40.14,Canon EOS R6,24-70mm f/2.8,24,13.0,0.004,100,,night,/2022/2022-01-11/,[],"[""sunrise""]",yellow,0,unflagged,False,0,2022-01-11 03:08:38.000000,1,landscape
photo_000112,IMG_0112.CR3,2022-01-11 02:52:08,CR3,42.93,Canon EOS R6,24-70mm f/2.8,24,13.0,0.016666666666666666,100,,night,/2022/2022-01-11/,[],[],,0,unflagged,False,0,2022-01-11 02:52:08.000000,1,landscape
photo_000113,IMG_0113.CR3,2022-01-13 02:23:01,CR3,34.74,Canon EOS R5,50mm f/1.2,50,1.8,0.008,400,"New York, NY",night,/2022/2022-01-13/,[],"[""people""]",yellow,0,rejected,False,0,2022-01-13 02:23:01.000000,2,portrait
photo_000114,IMG_0114.JPG,2022-01-13 01:12:14,JPG,7.91,Canon EOS R5,50mm f/1.2,50,2.8,0.005,800,"New York, NY",night,/2022/2022-01-13/,[],"[""headshot""]",red,0,unflagged,False,0,2022-01-13 01:12:14.000000,2,portrait
photo_000115,IMG_0115.CR3,2022-01-13 00:32:49,CR3,28.07,Canon EOS R5,50mm f/1.2,50,2.8,0.004,800,"New York, NY",night,/2022/2022-01-13/,[],[],red,0,unflagged,False,0,2022-01-13 00:32:49.000000,2,portrait
photo_000116,IMG_0116.CR3,2022-01-13 02:21:56,CR3,35.86,Canon EOS R5,50mm f/1.2,35,1.8,0.00625,200,"New York, NY",night,/2022/2022-01-13/,[],"[""model""]",,0,unflagged,True,3,2022-01-20 13:45:25.515249,2,portrait
photo_000117,IMG_0117.CR3,2022-01-13 00:53:44,CR3,40.9,Canon EOS R5,50mm f/1.2,50,2.0,0.00625,200,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,True,8,2022-01-22 21:37:53.013069,2,portrait
photo_000118,IMG_0118.CR3,2022-01-13 01:02:26,CR3,34.42,Canon EOS R5,50mm f/1.2,85,1.4,0.008,100,"New York, NY",night,/2022/2022-01-13/,[],[],red,0,rejected,False,0,2022-01-13 01:02:26.000000,2,portrait
photo_000119,IMG_0119.CR3,2022-01-13 02:18:48,CR3,29.58,Canon EOS R5,50mm f/1.2,35,2.8,0.008,200,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 02:18:48.000000,2,portrait
photo_000120,IMG_0120.CR3,2022-01-13 01:51:50,CR3,36.48,Canon EOS R5,50mm f/1.2,85,1.8,0.005,200,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 01:51:50.000000,2,portrait
photo_000121,IMG_0121.CR3,2022-01-13 02:28:29,CR3,36.27,Canon EOS R5,50mm f/1.2,35,2.0,0.005,100,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 02:28:29.000000,2,portrait
photo_000122,IMG_0122.CR3,2022-01-13 01:10:52,CR3,16.3,Canon EOS R5,50mm f/1.2,85,1.8,0.005,800,"New York, NY",night,/2022/2022-01-13/,[],[],,3,unflagged,False,0,2022-01-13 01:10:52.000000,2,portrait
photo_000123,IMG_0123.JPG,2022-01-13 00:41:30,JPG,6.89,Canon EOS R5,50mm f/1.2,85,2.8,0.00625,200,"New York, NY",night,/2022/2022-01-13/,[],[],,1,rejected,True,6,2022-01-21 17:42:15.376339,2,portrait
photo_000124,IMG_0124.CR3,2022-01-13 02:54:07,CR3,20.04,Canon EOS R5,50mm f/1.2,35,2.0,0.005,200,"New York, NY",night,/2022/2022-01-13/,[],[],,2,unflagged,False,0,2022-01-13 02:54:07.000000,2,portrait
photo_000125,IMG_0125.CR3,2022-01-13 02:09:53,CR3,31.4,Canon EOS R5,50mm f/1.2,35,1.4,0.005,400,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 02:09:53.000000,2,portrait
photo_000126,IMG_0126.JPG,2022-01-13 01:56:22,JPG,5.23,Canon EOS R5,50mm f/1.2,50,2.8,0.005,100,"New York, NY",night,/2022/2022-01-13/,[],[],,1,unflagged,False,0,2022-01-13 01:56:22.000000,2,portrait
photo_000127,IMG_0127.JPG,2022-01-13 01:15:24,JPG,6.63,Canon EOS R5,50mm f/1.2,85,1.4,0.004,100,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,True,5,2022-01-14 13:20:40.182970,2,portrait
photo_000128,IMG_0128.CR3,2022-01-13 00:53:45,CR3,31.2,Canon EOS R5,50mm f/1.2,50,1.4,0.00625,800,"New York, NY",night,/2022/2022-01-13/,[],[],red,0,unflagged,True,9,2022-01-19 19:41:59.384535,2,portrait
photo_000129,IMG_0129.CR3,2022-01-13 01:58:53,CR3,31.07,Canon EOS R5,50mm f/1.2,85,1.4,0.00625,400,"New York, NY",night,/2022/2022-01-13/,[],[],,0,picked,False,0,2022-01-13 01:58:53.000000,2,portrait
photo_000130,IMG_0130.CR3,2022-01-13 01:28:39,CR3,22.04,Canon EOS R5,50mm f/1.2,50,2.0,0.003125,800,"New York, NY",night,/2022/2022-01-13/,[],"[""headshot""]",,0,rejected,False,0,2022-01-13 01:28:39.000000,2,portrait
photo_000131,IMG_0131.CR3,2022-01-13 00:35:46,CR3,33.71,Canon EOS R5,50mm f/1.2,85,1.8,0.005,800,"New York, NY",night,/2022/2022-01-13/,[],[],,1,unflagged,False,0,2022-01-13 00:35:46.000000,2,portrait
photo_000132,IMG_0132.CR3,2022-01-13 00:19:07,CR3,24.09,Canon EOS R5,50mm f/1.2,85,2.0,0.008,800,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 00:19:07.000000,2,portrait
photo_000133,IMG_0133.CR3,2022-01-13 01:04:07,CR3,28.42,Canon EOS R5,50mm f/1.2,85,1.8,0.00625,200,"New York, NY",night,/2022/2022-01-13/,[],[],,0,rejected,False,0,2022-01-13 01:04:07.000000,2,portrait
photo_000134,IMG_0134.CR3,2022-01-13 02:32:36,CR3,42.92,Canon EOS R5,50mm f/1.2,50,2.8,0.00625,800,"New York, NY",night,/2022/2022-01-13/,[],"[""model""]",,1,unflagged,True,7,2022-01-15 10:33:41.822132,2,portrait
photo_000135,IMG_0135.CR3,2022-01-13 01:15:36,CR3,39.67,Canon EOS R5,50mm f/1.2,50,1.8,0.005,1600,"New York, NY",night,/2022/2022-01-13/,[],[],,2,rejected,True,7,2022-01-17 06:13:32.710990,2,portrait
photo_000136,IMG_0136.CR3,2022-01-13 01:04:33,CR3,31.49,Canon EOS R5,50mm f/1.2,35,1.4,0.003125,100,"New York, NY",night,/2022/2022-01-13/,[],[],yellow,0,unflagged,False,0,2022-01-13 01:04:33.000000,2,portrait
photo_000137,IMG_0137.CR3,2022-01-13 00:24:55,CR3,21.48,Canon EOS R5,50mm f/1.2,50,1.8,0.005,100,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 00:24:55.000000,2,portrait
photo_000138,IMG_0138.CR3,2022-01-13 01:47:01,CR3,44.85,Canon EOS R5,50mm f/1.2,35,2.0,0.008,200,"New York, NY",night,/2022/2022-01-13/,[],"[""people""]",,0,rejected,False,0,2022-01-13 01:47:01.000000,2,portrait
photo_000139,IMG_0139.CR3,2022-01-13 02:06:49,CR3,18.03,Canon EOS R5,50mm f/1.2,50,1.4,0.00625,100,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,True,8,2022-01-29 07:49:40.616974,2,portrait
photo_000140,IMG_0140.CR3,2022-01-13 01:34:21,CR3,39.83,Canon EOS R5,50mm f/1.2,50,1.4,0.005,200,"New York, NY",night,/2022/2022-01-13/,[],"[""bokeh""]",,1,unflagged,False,0,2022-01-13 01:34:21.000000,2,portrait
photo_000141,IMG_0141.CR3,2022-01-13 02:30:40,CR3,37.81,Canon EOS R5,50mm f/1.2,50,1.8,0.00625,100,"New York, NY",night,/2022/2022-01-13/,[],"[""natural light""]",,0,unflagged,False,0,2022-01-13 02:30:40.000000,2,portrait
photo_000142,IMG_0142.CR3,2022-01-13 01:02:18,CR3,43.79,Canon EOS R5,50mm f/1.2,35,1.8,0.004,1600,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 01:02:18.000000,2,portrait
photo_000143,IMG_0143.CR3,2022-01-13 01:59:19,CR3,19.5,Canon EOS R5,50mm f/1.2,50,2.8,0.005,100,"New York, NY",night,/2022/2022-01-13/,[],[],,1,unflagged,False,0,2022-01-13 01:59:19.000000,2,portrait
photo_000144,IMG_0144.CR3,2022-01-13 01:02:48,CR3,41.76,Canon EOS R5,50mm f/1.2,50,1.8,0.004,200,"New York, NY",night,/2022/2022-01-13/,[],"[""bokeh""]",yellow,1,unflagged,False,0,2022-01-13 01:02:48.000000,2,portrait
photo_000145,IMG_0145.CR3,2022-01-13 02:21:17,CR3,16.15,Canon EOS R5,50mm f/1.2,50,1.8,0.004,200,"New York, NY",night,/2022/2022-01-13/,[],[],yellow,0,unflagged,False,0,2022-01-13 02:21:17.000000,2,portrait
photo_000146,IMG_0146.JPG,2022-01-13 02:28:57,JPG,2.53,Canon EOS R5,50mm f/1.2,50,2.8,0.005,400,"New York, NY",night,/2022/2022-01-13/,[],[],,0,picked,True,4,2022-01-22 22:08:56.845814,2,portrait
photo_000147,IMG_0147.JPG,2022-01-13 02:31:23,JPG,7.9,Canon EOS R5,50mm f/1.2,35,1.4,0.003125,100,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 02:31:23.000000,2,portrait
photo_000148,IMG_0148.CR3,2022-01-13 02:27:05,CR3,17.95,Canon EOS R5,50mm f/1.2,85,2.0,0.008,100,"New York, NY",night,/2022/2022-01-13/,[],[],,1,unflagged,True,2,2022-02-07 03:58:38.745716,2,portrait
photo_000149,IMG_0149.CR3,2022-01-13 01:20:06,CR3,21.17,Canon EOS R5,50mm f/1.2,50,2.0,0.00625,400,"New York, NY",night,/2022/2022-01-13/,[],[],,0,picked,False,0,2022-01-13 01:20:06.000000,2,portrait
photo_000150,IMG_0150.CR3,2022-01-13 02:45:27,CR3,38.96,Canon EOS R5,50mm f/1.2,50,1.8,0.003125,100,"New York, NY",night,/2022/2022-01-13/,[],[],,3,unflagged,False,0,2022-01-13 02:45:27.000000,2,portrait
photo_000151,IMG_0151.CR3,2022-01-13 02:55:58,CR3,18.84,Canon EOS R5,50mm f/1.2,50,2.0,0.005,800,"New York, NY",night,/2022/2022-01-13/,[],[],,2,unflagged,False,0,2022-01-13 02:55:58.000000,2,portrait
photo_000152,IMG_0152.CR3,2022-01-13 00:04:42,CR3,43.29,Canon EOS R5,50mm f/1.2,50,1.8,0.005,200,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 00:04:42.000000,2,portrait
photo_000153,IMG_0153.CR3,2022-01-13 02:10:01,CR3,40.84,Canon EOS R5,50mm f/1.2,85,2.0,0.004,200,"New York, NY",night,/2022/2022-01-13/,[],[],red,2,unflagged,False,0,2022-01-13 02:10:01.000000,2,portrait
photo_000154,IMG_0154.CR3,2022-01-13 00:08:04,CR3,38.29,Canon EOS R5,50mm f/1.2,85,1.8,0.004,800,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 00:08:04.000000,2,portrait
photo_000155,IMG_0155.CR3,2022-01-13 02:02:38,CR3,18.95,Canon EOS R5,50mm f/1.2,85,2.8,0.008,100,"New York, NY",night,/2022/2022-01-13/,[],[],,1,unflagged,False,0,2022-01-13 02:02:38.000000,2,portrait
photo_000156,IMG_0156.CR3,2022-01-13 01:48:04,CR3,32.71,Canon EOS R5,50mm f/1.2,50,2.8,0.005,800,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 01:48:04.000000,2,portrait
photo_000157,IMG_0157.JPG,2022-01-13 02:17:15,JPG,3.28,Canon EOS R5,50mm f/1.2,50,2.8,0.004,400,"New York, NY",night,/2022/2022-01-13/,[],"[""people""]",,0,unflagged,False,0,2022-01-13 02:17:15.000000,2,portrait
photo_000158,IMG_0158.CR3,2022-01-13 01:58:35,CR3,39.0,Canon EOS R5,50mm f/1.2,85,2.8,0.005,100,"New York, NY",night,/2022/2022-01-13/,[],[],,0,picked,False,0,2022-01-13 01:58:35.000000,2,portrait
photo_000159,IMG_0159.CR3,2022-01-13 00:39:18,CR3,31.63,Canon EOS R5,50mm f/1.2,50,1.4,0.004,200,"New York, NY",night,/2022/2022-01-13/,[],[],,1,unflagged,False,0,2022-01-13 00:39:18.000000,2,portrait
photo_000160,IMG_0160.CR3,2022-01-13 00:54:04,CR3,24.81,Canon EOS R5,50mm f/1.2,85,1.8,0.00625,1600,"New York, NY",night,/2022/2022-01-13/,[],[],,0,picked,False,0,2022-01-13 00:54:04.000000,2,portrait
photo_000161,IMG_0161.JPG,2022-01-13 00:51:43,JPG,9.09,Canon EOS R5,50mm f/1.2,85,1.8,0.004,200,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 00:51:43.000000,2,portrait
photo_000162,IMG_0162.CR3,2022-01-13 02:04:35,CR3,38.83,Canon EOS R5,50mm f/1.2,50,1.4,0.00625,400,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 02:04:35.000000,2,portrait
photo_000163,IMG_0163.CR3,2022-01-13 02:45:59,CR3,31.82,Canon EOS R5,50mm f/1.2,50,1.4,0.005,400,"New York, NY",night,/2022/2022-01-13/,[],"[""headshot""]",,0,picked,False,0,2022-01-13 02:45:59.000000,2,portrait
photo_000164,IMG_0164.CR3,2022-01-13 00:12:50,CR3,16.76,Canon EOS R5,50mm f/1.2,50,2.8,0.008,200,"New York, NY",night,/2022/2022-01-13/,[],[],,1,picked,True,6,2022-01-14 15:47:59.637545,2,portrait
photo_000165,IMG_0165.CR3,2022-01-13 02:36:23,CR3,42.99,Canon EOS R5,50mm f/1.2,50,1.8,0.003125,800,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,True,7,2022-01-15 12:51:56.681512,2,portrait
photo_000166,IMG_0166.CR3,2022-01-13 00:04:19,CR3,39.95,Canon EOS R5,50mm f/1.2,50,1.8,0.008,100,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 00:04:19.000000,2,portrait
photo_000167,IMG_0167.CR3,2022-01-13 01:49:26,CR3,40.26,Canon EOS R5,50mm f/1.2,85,1.8,0.004,200,"New York, NY",night,/2022/2022-01-13/,[],"[""headshot""]",,1,unflagged,False,0,2022-01-13 01:49:26.000000,2,portrait
photo_000168,IMG_0168.CR3,2022-01-13 01:29:43,CR3,29.89,Canon EOS R5,50mm f/1.2,50,1.4,0.004,100,"New York, NY",night,/2022/2022-01-13/,[],"[""bokeh""]",,1,picked,False,0,2022-01-13 01:29:43.000000,2,portrait
photo_000169,IMG_0169.CR3,2022-01-13 02:37:11,CR3,34.71,Canon EOS R5,50mm f/1.2,35,2.0,0.004,100,"New York, NY",night,/2022/2022-01-13/,[],"[""studio""]",yellow,0,unflagged,False,0,2022-01-13 02:37:11.000000,2,portrait
photo_000170,IMG_0170.CR3,2022-01-13 00:53:07,CR3,22.49,Canon EOS R5,50mm f/1.2,50,1.8,0.003125,200,"New York, NY",night,/2022/2022-01-13/,[],[],,1,unflagged,True,4,2022-01-14 11:45:18.740274,2,portrait
photo_000171,IMG_0171.JPG,2022-01-13 02:14:22,JPG,4.78,Canon EOS R5,50mm f/1.2,85,1.4,0.005,400,"New York, NY",night,/2022/2022-01-13/,[],[],red,0,unflagged,False,0,2022-01-13 02:14:22.000000,2,portrait
photo_000172,IMG_0172.CR3,2022-01-13 00:16:12,CR3,27.56,Canon EOS R5,50mm f/1.2,85,1.8,0.008,1600,"New York, NY",night,/2022/2022-01-13/,[],[],,1,rejected,True,7,2022-01-17 00:30:50.380180,2,portrait
photo_000173,IMG_0173.CR3,2022-01-13 01:39:34,CR3,40.52,Canon EOS R5,50mm f/1.2,35,1.4,0.00625,200,"New York, NY",night,/2022/2022-01-13/,[],[],,0,unflagged,False,0,2022-01-13 01:39:34.000000,2,portrait
photo_000174,IMG_0174.NEF,2022-01-14 04:46:57,NEF,31.31,Nikon Z6 II,24-70mm f/2.8,85,4.0,0.00625,800,,night,/2022/2022-01-14/,[],[],,0,unflagged,False,0,2022-01-14 04:46:57.000000,3,event
photo_000175,IMG_0175.JPG,2022-01-14 00:05:02,JPG,5.7,Nikon Z6 II,24-70mm f/2.8,24,5.6,0.00625,6400,,night,/2022/2022-01-14/,[],[],,0,unflagged,False,0,2022-01-14 00:05:02.000000,3,event
photo_000176,IMG_0176.NEF,2022-01-14 01:49:36,NEF,16.56,Nikon Z6 II,24-70mm f/2.8,24,4.0,0.008,6400,,night,/2022/2022-01-14/,[],[],,0,unflagged,False,0,2022-01-14 01:49:36.000000,3,event
photo_000177,IMG_0177.JPG,2022-01-14 04:18:41,JPG,3.64,Nikon Z6 II,24-70mm f/2.8,24,2.8,0.008,3200,,night,/2022/2022-01-14/,[],[],red,2,picked,False,0,2022-01-14 04:18:41.000000,3,event
photo_000178,IMG_0178.NEF,2022-01-14 03:19:29,NEF,15.82,Nikon Z6 II,24-70mm f/2.8,35,2.8,0.00625,6400,,night,/2022/2022-01-14/,[],"[""conference""]",,0,rejected,False,0,2022-01-14 03:19:29.000000,3,event
photo_000179,IMG_0179.NEF,2022-01-14 03:13:21,NEF,39.66,Nikon Z6 II,24-70mm f/2.8,50,2.8,0.00625,800,,night,/2022/2022-01-14/,[],[],,1,rejected,False,0,2022-01-14 03:13:21.000000,3,event
photo_000180,IMG_0180.NEF,2022-01-14 02:25:08,NEF,32.33,Nikon Z6 II,24-70mm f/2.8,35,4.0,0.00625,1600,,night,/2022/2022-01-14/,[],[],,1,unflagged,True,9,2022-02-12 20:10:33.619556,3,event
photo_000181,IMG_0181.NEF,2022-01-14 01:29:07,NEF,34.63,Nikon Z6 II,24-70mm f/2.8,24,2.8,0.005,800,,night,/2022/2022-01-14/,[],"[""event""]",,0,unflagged,True,9,2022-01-16 07:58:18.722843,3,event
photo_000182,IMG_0182.NEF,2022-01-14 03:55:39,NEF,31.79,Nikon Z6 II,24-70mm f/2.8,85,2.8,0.016666666666666666,800,,night,/2022/2022-01-14/,[],[],,1,picked,False,0,2022-01-14 03:55:39.000000,3,event
photo_000183,IMG_0183.NEF,2022-01-14 02:59:36,NEF,39.57,Nikon Z6 II,24-70mm f/2.8,24,4.0,0.005,800,,night,/2022/2022-01-14/,[],"[""party""]",,1,unflagged,False,0,2022-01-14 02:59:36.000000,3,event
photo_000184,IMG_0184.JPG,2022-01-14 04:29:31,JPG,5.95,Nikon Z6 II,24-70mm f/2.8,50,5.6,0.008,1600,,night,/2022/2022-01-14/,[],[],red,0,unflagged,True,5,2022-01-18 04:19:56.097069,3,event
photo_000185,IMG_0185.JPG,2022-01-14 03:32:29,JPG,4.82,Nikon Z6 II,24-70mm f/2.8,50,4.0,0.00625,3200,,night,/2022/2022-01-14/,[],"[""corporate""]",red,0,rejected,True,6,2022-01-16 11:50:08.609590,3,event
photo_000186,IMG_0186.JPG,2022-01-14 02:31:38,JPG,7.14,Nikon Z6 II,24-70mm f/2.8,85,2.8,0.016666666666666666,6400,,night,/2022/2022-01-14/,[],[],,0,unflagged,False,0,2022-01-14 02:31:38.000000,3,event
photo_000187,IMG_0187.NEF,2022-01-14 04:00:54,NEF,43.15,Nikon Z6 II,24-70mm f/2.8,35,2.8,0.00625,1600,,night,/2022/2022-01-14/,[],"[""corporate""]",red,1,picked,False,0,2022-01-14 04:00:54.000000,3,event
photo_000188,IMG_0188.NEF,2022-01-14 03:23:02,NEF,31.81,Nikon Z6 II,24-70mm f/2.8,70,2.8,0.00625,6400,,night,/2022/2022-01-14/,[],[],,0,unflagged,True,7,2022-01-24 13:37:49.153556,3,event
photo_000189,IMG_0189.NEF,2022-01-14 04:18:04,NEF,42.32,Nikon Z6 II,24-70mm f/2.8,85,2.8,0.016666666666666666,6400,,night,/2022/2022-01-14/,[],[],,1,unflagged,False,0,2022-01-14 04:18:04.000000,3,event
photo_000190,IMG_0190.NEF,2022-01-14 04:43:39,NEF,23.45,Nikon Z6 II,24-70mm f/2.8,85,4.0,0.005,1600,,night,/2022/2022-01-14/,[],[],red,0,picked,False,0,2022-01-14 04:43:39.000000,3,event
photo_000191,IMG_0191.NEF,2022-01-14 02:35:23,NEF,29.06,Nikon Z6 II,24-70mm f/2.8,50,2.8,0.016666666666666666,1600,,night,/2022/2022-01-14/,[],"[""celebration""]",,0,unflagged,False,0,2022-01-14 02:35:23.000000,3,event
photo_000192,IMG_0192.NEF,2022-01-14 00:02:02,NEF,40.57,Nikon Z6 II,24-70mm f/2.8,35,4.0,0.005,800,,night,/2022/2022-01-14/,[],[],,0,picked,False,0,2022-01-14 00:02:02.000000,3,event
photo_000193,IMG_0193.JPG,2022-01-14 03:09:38,JPG,2.28,Nikon Z6 II,24-70mm f/2.8,24,2.8,0.00625,1600,,night,/2022/2022-01-14/,[],"[""celebration""]",,3,picked,False,0,2022-01-14 03:09:38.000000,3,event
photo_000194,IMG_0194.NEF,2022-01-14 03:39:47,NEF,18.45,Nikon Z6 II,24-70mm f/2.8,50,2.8,0.008,6400,,night,/2022/2022-01-14/,[],[],,2,unflagged,False,0,2022-01-14 03:39:47.000000,3,event
photo_000195,IMG_0195.NEF,2022-01-14 04:34:31,NEF,27.91,Nikon Z6 II,24-70mm f/2.8,85,5.6,0.008,3200,,night,/2022/2022-01-14/,[],"[""event""]",,0,picked,False,0,2022-01-14 04:34:31.000000,3,event
photo_000196,IMG_0196.NEF,2022-01-14 00:26:37,NEF,33.94,Nikon Z6 II,24-70mm f/2.8,70,5.6,0.00625,1600,,night,/2022/2022-01-14/,[],[],,1,unflagged,False,0,2022-01-14 00:26:37.000000,3,event
photo_000197,IMG_0197.NEF,2022-01-14 00:38:30,NEF,34.57,Nikon Z6 II,24-70mm f/2.8,50,2.8,0.008,1600,,night,/2022/2022-01-14/,[],[],yellow,0,picked,False,0,2022-01-14 00:38:30.000000,3,event
photo_000198,IMG_0198.NEF,2022-01-14 04:36:14,NEF,25.86,Nikon Z6 II,24-70mm f/2.8,50,4.0,0.016666666666666666,800,,night,/2022/2022-01-14/,[],[],,0,unflagged,True,6,2022-01-17 11:57:07.433201,3,event
photo_000199,IMG_0199.NEF,2022-01-14 04:49:53,NEF,21.57,Nikon Z6 II,24-70mm f/2.8,35,4.0,0.016666666666666666,800,,night,/2022/2022-01-14/,[],[],,0,unflagged,False,0,2022-01-14 04:49:53.000000,3,event
photo_000200,IMG_0200.NEF,2022-01-14 04:44:07,NEF,42.95,Nikon Z6 II,24-70mm f/2.8,85,4.0,0.016666666666666666,3200,,night,/2022/2022-01-14/,[],[],,0,unflagged,False,0,2022-01-14 04:44:07.000000,3,event
photo_000201,IMG_0201.NEF,2022-01-14 03:44:13,NEF,29.81,Nikon Z6 II,24-70mm f/2.8,24,2.8,0.005,3200,,night,/2022/2022-01-14/,[],[],,3,unflagged,False,0,2022-01-14 03:44:13.000000,3,event
photo_000202,IMG_0202.NEF,2022-01-14 00:45:08,NEF,42.23,Nikon Z6 II,24-70mm f/2.8,35,2.8,0.008,1600,,night,/2022/2022-01-14/,[],[],,0,unflagged,False,0,2022-01-14 00:45:08.000000,3,event
photo_000203,IMG_0203.NEF,2022-01-14 03:33:24,NEF,34.09,Nikon Z6 II,24-70mm f/2.8,85,5.6,0.016666666666666666,6400,,night,/2022/2022-01-14/,[],"[""celebration""]",,0,unflagged,False,0,2022-01-14 03:33:24.000000,3,event
photo_000204,IMG_0204.JPG,2022-01-14 02:43:49,JPG,5.65,Nikon Z6 II,24-70mm f/2.8,70,4.0,0.008,800,,night,/2022/2022-01-14/,[],[],,0,unflagged,False,0,2022-01-14 02:43:49.000000,3,event
photo_000205,IMG_0205.NEF,2022-01-14 02:39:30,NEF,43.25,Nikon Z6 II,24-70mm f/2.8,70,2.8,0.008,800,,night,/2022/2022-01-14/,[],"[""celebration""]",,0,unflagged,False,0,2022-01-14 02:39:30.000000,3,event
photo_000206,IMG_0206.NEF,2022-01-14 02:49:18,NEF,33.38,Nikon Z6 II,24-70mm f/2.8,50,2.8,0.005,3200,,night,/2022/2022-01-14/,[],[],red,1,unflagged,False,0,2022-01-14 02:49:18.000000,3,event
photo_000207,IMG_0207.JPG,2022-01-14 03:22:35,JPG,2.09,Nikon Z6 II,24-70mm f/2.8,85,2.8,0.016666666666666666,3200,,night,/2022/2022-01-14/,[],[],,0,unflagged,False,0,2022-01-14 03:22:35.000000,3,event
photo_000208,IMG_0208.NEF,2022-01-14 00:36:43,NEF,25.3,Nikon Z6 II,24-70mm f/2.8,50,2.8,0.008,800,,night,/2022/2022-01-14/,[],[],,0,picked,False,0,2022-01-14 00:36:43.000000,3,event
photo_000209,IMG_0209.NEF,2022-01-14 02:49:51,NEF,24.19,Nikon Z6 II,24-70mm f/2.8,70,2.8,0.016666666666666666,3200,,night,/2022/2022-01-14/,[],"[""candid""]",,0,picked,True,10,2022-01-18 09:40:16.687365,3,event
photo_000210,IMG_0210.NEF,2022-01-14 03:41:16,NEF,25.38,Nikon Z6 II,24-70mm f/2.8,24,2.8,0.005,800,,night,/2022/2022-01-14/,[],"[""celebration""]",,0,unflagged,False,0,2022-01-14 03:41:16.000000,3,event
photo_000211,IMG_0211.NEF,2022-01-14 04:44:17,NEF,24.34,Nikon Z6 II,24-70mm f/2.8,70,2.8,0.008,800,,night,/2022/2022-01-14/,[],[],,0,unflagged,False,0,2022-01-14 04:44:17.000000,3,event
photo_000212,IMG_0212.JPG,2022-01-14 01:03:42,JPG,3.12,Nikon Z6 II,24-70mm f/2.8,35,5.6,0.00625,1600,,night,/2022/2022-01-14/,[],"[""party""]",,0,unflagged,True,4,2022-01-18 11:32:59.624119,3,event
photo_000213,IMG_0213.NEF,2022-01-14 03:21:45,NEF,23.68,Nikon Z6 II,24-70mm f/2.8,24,2.8,0.008,3200,,night,/2022/2022-01-14/,[],[],yellow,0,rejected,True,9,2022-01-18 01:16:03.572839,3,event
photo_000214,IMG_0214.NEF,2022-01-14 04:59:10,NEF,37.86,Nikon Z6 II,24-70mm f/2.8,50,2.8,0.008,3200,,night,/2022/2022-01-14/,[],[],red,0,unflagged,False,0,2022-01-14 04:59:10.000000,3,event
photo_000215,IMG_0215.NEF,2022-01-14 03:41:12,NEF,23.11,Nikon Z6 II,24-70mm f/2.8,35,2.8,0.008,800,,night,/2022/2022-01-14/,[],"[""corporate""]",yellow,0,unflagged,False,0,2022-01-14 03:41:12.000000,3,event
